KEGG ID	MAPs
C10653	
C11048	
C10851	
C08982	
C15971	map00906
C10246	
C12627	map00944
C09228	
C01418	
C00420	
C07560	
C08248	
C10884	
C15882	map00130
C15882	map01100
C15882	map01110
C08487	
C14550	
C10253	
C10316	
C00744	map00522
C00744	map01100
C00744	map01110
C08548	
C09929	
C04360	
C04516	
C17421	
C11263	
C10224	
C10459	
C16197	map00943
C13837	
C10220	
C10796	
C14561	
C08923	
C10264	
C06093	map00904
C06093	map01070
C06093	map01110
C03147	
C09863	
C16184	
C07475	map00960
C07475	map01064
C07475	map01110
C17873	
C17447	
C09186	
C02273	map00040
C02273	map01100
C02273	map02010
C18733	
C12201	
C06728	map00642
C06728	map01100
C06728	map01120
C06728	map01220
C12292	
C12306	
C19757	map00592
C19757	map01110
C14240	
C11110	
C18066	
C08389	
C14716	
C18486	
C11226	
C07667	map00909
C07667	map01062
C07667	map01110
C11338	
C15583	
C08964	
C10373	
C08895	
C17917	
C08484	
C17916	
C17515	
C16984	
C05608	map00940
C05608	map01061
C05608	map01100
C05608	map01110
C16302	map00942
C10426	
C16038	map05200
C16038	map05204
C16038	map05215
C20425	
C08743	
C17504	
C10487	
C16191	map00943
C09870	
C08761	
C05907	map00941
C16343	map00592
C18555	
C18543	
C09059	
C17620	
C08383	
C00373	
C07213	map00622
C07213	map01100
C07213	map01120
C07213	map01220
C07216	map00622
C07216	map01100
C07216	map01120
C07216	map01220
C05613	
C10478	map00940
C09625	
C08602	
C05838	map00940
C05838	map01110
C14570	
C06757	map00622
C06757	map01100
C06757	map01120
C06757	map01220
C14523	
C14260	
C01970	
C09704	map00909
C09704	map01062
C09704	map01100
C09877	
C14313	
C10510	
C03080	
C10504	
C18246	map00625
C18246	map01120
C16450	
C07490	map00625
C07490	map00980
C07490	map01120
C07490	map05204
C07490	map07032
C03664	map00361
C03664	map01120
C03664	map01220
C14401	map00633
C14401	map01120
C06602	map00361
C06602	map01120
C02227	
C16659	map00982
C14288	
C19574	map00980
C19574	map05204
C02375	map00361
C02375	map01100
C02375	map01120
C02375	map01220
C11781	
C07585	map00983
C01471	map00982
C01471	map05200
C01471	map05225
C14750	
C01342	map05120
C10025	
C00813	map00240
C00813	map01100
C16444	
C14751	
C08299	
C13024	
C11199	
C06990	map00361
C06990	map01120
C06990	map01220
C14322	
C16765	
C06554	map00791
C06554	map01100
C06554	map01120
C10985	
C14422	
C11720	
C13310	
C14442	
C16623	map00983
C11792	
C08737	map00791
C08737	map01120
C14508	
C07577	
C13639	
C09226	
C16643	map00982
C16643	map04976
C16578	map00982
C16578	map04976
C07451	
C19477	
C16452	
C11490	
C11735	
C19485	
C06813	map00627
C06813	map01120
C06813	map01220
C11065	
C19603	map00980
C19603	map05204
C11785	map00982
C14403	
C11803	
C07092	map00361
C07092	map01100
C07092	map01120
C07092	map01220
C02575	map00361
C02575	map01100
C02575	map01120
C06789	map00625
C06789	map01100
C06789	map01120
C11028	
C13334	map07024
C15368	
C07852	
C08312	map00901
C08312	map01063
C08312	map01110
C14335	map00624
C14335	map01120
C01526	
C11240	
C09238	
C10534	
C14872	map00980
C19557	
C11150	map00625
C11150	map00980
C11150	map01120
C11150	map05204
C14869	map00980
C14869	map05204
C18872	map00450
C16000	
C18146	
C14184	
C18142	
C19969	
C19970	
C04076	map00300
C04076	map00310
C04076	map00960
C04076	map01060
C04076	map01064
C04076	map01100
C04076	map01110
C04076	map01230
C00080	map00190
C00080	map00195
C00080	map01100
C00080	map04024
C00080	map04260
C00080	map04261
C00080	map04371
C00080	map04714
C00080	map04721
C00080	map04742
C00080	map04750
C00080	map04919
C00080	map04964
C00080	map04966
C00080	map04970
C00080	map04971
C00080	map04972
C00080	map04974
C00080	map04976
C00080	map04977
C00080	map04978
C00080	map05110
C00080	map05120
C00080	map05164
C00080	map05323
C00513	map00564
C03366	map00310
C03366	map01100
C01710	
C01504	map00624
C01504	map01120
C01792	
C02809	
C03901	
C03998	
C20183	
C16071	
C17432	map00130
C17432	map00900
C17432	map01110
C18026	map00630
C18026	map01100
C18026	map01120
C18026	map01200
C15650	map00270
C15650	map01100
C03081	
C18060	
C19848	map00790
C19848	map01100
C16014	
C15989	
C15988	
C05590	
C16238	map00785
C16238	map01100
C04367	
C01244	
C01228	map00230
C01228	map01100
C01228	map02026
C18239	map00790
C18239	map01100
C18239	map04122
C04856	
C20198	
C20176	
C04524	
C02630	map00650
C02630	map00660
C02630	map01100
C00450	map00310
C00450	map00960
C00450	map01060
C00450	map01064
C00450	map01100
C00450	map01110
C05147	map00330
C12248	map00230
C12248	map01100
C12248	map01120
C01119	
C09630	
C02323	
C19915	
C02564	
C00502	map00040
C00502	map01100
C02488	map00620
C14330	
C06988	map00361
C06988	map01120
C16108	
C11432	map00624
C11432	map01120
C11430	map00624
C11430	map01120
C06711	map00624
C06711	map01100
C06711	map01120
C07208	map00622
C07208	map01100
C07208	map01120
C07208	map01220
C18150	
C14572	
C01816	
C06076	map01062
C14522	
C03220	map00909
C07212	map00622
C07212	map01100
C07212	map01120
C07212	map01220
C20326	
C19397	
C14386	
C19167	
C12286	
C08388	
C14395	
C14518	
C14692	
C07111	map00642
C07111	map01100
C07111	map01120
C07111	map01220
C02466	
C06756	map00622
C06756	map01100
C06756	map01120
C06756	map01220
C16700	map00950
C16700	map01063
C02180	
C16522	map01040
C05673	map00440
C05673	map01100
C04147	
C04794	
C05674	map00440
C05674	map01100
C05839	map00940
C05839	map01110
C03958	
C14849	map00980
C14849	map05204
C14851	map00980
C14851	map05204
C05955	map00590
C05955	map01100
C05955	map04726
C04686	
C11356	map01062
C19174	
C06028	map00630
C06028	map00660
C06028	map00720
C06028	map01100
C06028	map01120
C06028	map01200
C15518	map00120
C03374	
C01210	map00564
C11499	map00270
C11499	map01100
C00197	map00010
C00197	map00030
C00197	map00260
C00197	map00270
C00197	map00561
C00197	map00630
C00197	map00680
C00197	map00710
C00197	map00997
C00197	map01060
C00197	map01061
C00197	map01062
C00197	map01063
C00197	map01064
C00197	map01065
C00197	map01066
C00197	map01070
C00197	map01100
C00197	map01110
C00197	map01120
C00197	map01200
C00197	map01230
C00197	map04922
C00197	map05230
C15560	
C16529	map01040
C16529	map01212
C13482	map00564
C02512	map00460
C02512	map01100
C02512	map01110
C06178	map00760
C06178	map00960
C06178	map01060
C06178	map01064
C06178	map01100
C06178	map01110
C05411	map00040
C05411	map00053
C01721	map00051
C01721	map01100
C01721	map01120
C03360	map00627
C03360	map01120
C05520	
C00447	map00710
C00447	map01100
C00447	map01120
C00447	map01200
C05636	map00380
C01368	map00240
C01368	map01100
C05637	map00380
C01326	map00460
C01326	map01100
C01326	map01110
C04900	map00944
C12632	map00944
C16339	map00592
C16339	map01100
C16339	map01110
C14793	map00980
C14791	map00980
C14787	map00980
C14792	map00980
C02909	map00626
C02909	map01120
C02909	map01220
C17345	map00120
C17345	map01100
C15613	map00120
C15613	map01100
C17346	map00120
C17346	map01100
C17343	map00120
C17343	map01100
C16387	map01212
C18796	map00460
C18796	map01110
C20238	map00630
C20238	map01100
C20238	map01120
C20238	map01200
C16165	map01040
C16165	map01212
C16375	map01212
C16376	map01212
C16388	map01212
C16389	map01212
C04712	map00311
C04712	map01110
C15980	map00280
C15980	map01100
C15980	map01110
C03742	map00460
C03742	map01100
C03742	map01110
C05176	map00950
C05176	map01063
C05176	map01100
C05176	map01110
C04002	map00300
C04002	map01100
C04002	map01110
C04002	map01120
C04002	map01210
C04002	map01230
C18261	map00624
C18261	map01120
C14089	map00626
C14089	map01120
C14089	map01220
C11433	map00624
C11433	map01120
C18259	map00624
C18259	map01120
C14090	map00626
C14090	map01120
C14090	map01220
C14806	map00980
C14805	map00980
C14801	map00980
C14804	map00980
C14803	map00980
C14800	map00980
C14802	map00980
C14857	map00980
C11088	map00980
C06205	map00980
C16836	
C18260	map00624
C18260	map01120
C03455	map00830
C18075	map00140
C20332	
C19489	map00980
C19489	map05204
C14865	map00980
C14863	map00980
C14870	map00980
C18304	map00623
C18304	map01120
C18305	map00623
C18305	map01120
C06329	map00361
C06329	map01100
C06329	map01120
C06329	map01220
C02222	map00361
C02222	map00362
C02222	map00364
C02222	map00627
C02222	map01100
C02222	map01120
C02222	map01220
C14099	map00626
C14099	map01120
C14099	map01220
C02362	map00250
C02362	map01100
C16586	map00982
C17562	map00130
C17562	map01100
C17562	map01110
C17561	map00130
C17561	map01100
C17561	map01110
C17560	map00130
C17560	map01100
C17560	map01110
C17552	map00130
C17552	map01100
C17552	map01110
C03461	map00900
C03461	map00909
C03461	map00981
C03461	map01110
C14858	map00980
C14848	map00980
C20265	map00130
C20265	map01100
C20265	map01110
C18242	map00361
C18242	map01120
C18243	map00361
C18243	map01120
C16396	map00633
C16396	map01120
C12835	map00361
C12835	map01100
C12835	map01120
C00433	map00040
C00433	map00053
C00433	map00330
C00433	map01100
C16587	map00982
C16591	map00982
C18309	map00623
C18309	map01120
C18310	map00623
C18310	map01120
C03226	
C02514	map00350
C02514	map01100
C02514	map01120
C04675	map00281
C04675	map01110
C16469	map00281
C16469	map01110
C05831	map00380
C16338	map00592
C16338	map01100
C16338	map01110
C16334	map00592
C16334	map01100
C16334	map01110
C16330	map00592
C16330	map01100
C16330	map01110
C02232	map00360
C02232	map00362
C02232	map00930
C02232	map01100
C02232	map01120
C17559	map00130
C17559	map01100
C17559	map01110
C17554	map00130
C17554	map01100
C17554	map01110
C14847	map00980
C18044	map00140
C19605	map00980
C19605	map05204
C16420	map00633
C16420	map01120
C16837	
C16476	map00364
C16476	map01100
C16476	map01120
C11583	map00982
C18131	map00130
C18131	map01110
C16595	map00982
C13636	map00363
C13636	map01100
C13636	map01120
C14855	map00980
C14855	map05204
C14144	map00360
C14144	map00362
C14144	map00930
C14144	map01100
C14144	map01120
C16637	
C04242	map00983
C16477	map00364
C16477	map01120
C16633	map00983
C16634	map00983
C12205	map00940
C12205	map01110
C16471	map00281
C16471	map01110
C16596	map00982
C04377	map00680
C04377	map01100
C04377	map01120
C04377	map01200
C16630	map00983
C01217	map00680
C01217	map00790
C01217	map01100
C01217	map01120
C01217	map01200
C15778	map00100
C15778	map01100
C15778	map01110
C16635	map00983
C12739	map00983
C18040	map00140
C18041	map00140
C18042	map00140
C20239	map00790
C20239	map01100
C16617	map00983
C16614	map00983
C16620	map00983
C16615	map00983
C16619	map00983
C04646	map00983
C16613	map00983
C16618	map00983
C19561	map00980
C19561	map05204
C19562	map00980
C19562	map05204
C16466	map00281
C16466	map01110
C19604	map00980
C14856	map00980
C14856	map05204
C18038	map00140
C17332	map00120
C05830	map00380
C02659	map00460
C02659	map01100
C02659	map01110
C07447	map00983
C19588	map00980
C11278	map00980
C16551	map00982
C07645	map00982
C16632	map00983
C16631	map00983
C12214	map01051
C12214	map01110
C03852	map00140
C14852	map00980
C14852	map05204
C14850	map00980
C14850	map05204
C06206	map00627
C06206	map01120
C05340	map00410
C05340	map01100
C05341	map00410
C05341	map01100
C20331	
C14842	map00980
C14840	map00980
C14844	map00980
C14839	map00980
C07646	map00982
C00916	map00311
C00916	map01100
C00916	map01110
C00916	map07012
C00916	map07013
C06899	map00980
C06899	map05204
C14859	map00980
C06612	map00625
C06612	map01100
C06612	map01120
C06615	map00625
C06615	map01100
C06615	map01120
C16348	map00625
C16348	map01100
C16348	map01120
C04431	map00361
C04431	map01120
C03440	map00330
C03440	map01100
C07091	map00361
C07091	map01120
C16612	map00982
C16610	map00982
C16577	map00982
C05946	map00330
C05946	map01100
C05404	map00052
C05404	map01100
C17435	
C05143	map00460
C05143	map01100
C05143	map01110
C16609	map00982
C00302	map00460
C00302	map01100
C01880	map00930
C01880	map01120
C01880	map01220
C06114	map00460
C05711	map00460
C14874	map00980
C14874	map05204
C04494	map00230
C04494	map01100
C04494	map02026
C06123	
C12215	map01051
C12215	map01110
C00331	map00380
C00331	map01100
C02700	map00380
C02700	map01100
C00561	map00460
C00561	map01100
C00561	map01110
C05819	map00130
C05819	map01100
C05819	map01110
C05703	map00450
C05703	map01100
C18902	map00450
C18904	map00450
C20383	
C02713	map00520
C02713	map01100
C02713	map02060
C02999	
C01044	map00340
C01044	map01100
C16622	map00983
C03012	map00624
C03012	map00626
C03012	map00980
C03012	map01100
C03012	map01120
C03012	map01220
C03012	map05204
C16543	map00983
C03313	map00130
C03313	map01100
C03313	map01110
C07090	map00361
C07090	map01120
C14868	map00980
C14868	map05204
C14864	map00980
C14861	map00980
C14871	map00980
C06222	
C11173	map00983
C11376	map00983
C00370	
C16545	map00982
C06611	map00625
C06611	map01100
C06611	map01120
C06614	map00625
C06614	map01100
C06614	map01120
C06613	map00625
C06613	map01100
C06613	map01120
C19490	map00980
C19490	map05204
C19607	map00980
C02090	map00480
C02090	map01100
C03170	map00480
C03170	map01100
	
C17616	
C17617	
C17618	
C05011	map00982
C07486	
C11782	
C15554	
C16626	
C16606	map00982
C07495	map00982
C10966	
C16544	map00982
C16556	map00982
C02954	map00311
C02954	map07011
C02954	map07012
C16601	map00982
C16604	map00982
C16602	map00982
C16607	map00982
C16560	map00982
C16561	map00982
C16576	map00982
C07496	map00982
C16621	map00983
C16616	map00983
C16542	map00983
C16625	map00983
C16624	map00983
C07446	map00983
C16547	map00982
C16547	map01522
C16549	map00982
C16584	map00982
C16582	map00982
C16592	map00982
C16660	map00982
C16603	map00982
C16605	map00982
C07493	map00982
C07493	map07033
C11004	map00982
C16572	map00982
C16569	map00982
C16571	map00982
C16570	map00982
C16656	map00982
C16655	map00982
C16658	map00982
C16652	map00982
C07644	map00982
C16552	map00982
C07647	map00982
C16554	map00982
C16559	map00982
C16557	map00982
C16558	map00982
C14204	
C11738	
C16548	map00982
C09213	
C12059	
C09691	
C09649	
C17094	
C20162	
C09648	
C11326	
C16995	
C17433	
C01073	map00410
C02129	
C14447	
C12312	map00402
C12312	map01110
C02804	
C11129	
C06152	
C00738	
C16433	
C14040	map00980
C14788	map00980
C01192	
C04064	
C14860	map00980
C14862	map00980
C16439	
C16531	map01040
C16531	map01212
C16533	map01040
C18177	
C19559	map00980
C19559	map05204
C15614	map00120
C15614	map01100
C03969	
C16167	map01040
C16167	map01212
C01401	map00460
C01401	map01100
C01144	map00071
C01144	map00310
C01144	map00362
C01144	map00380
C01144	map00627
C01144	map00650
C01144	map00720
C01144	map01100
C01144	map01110
C01144	map01120
C01144	map01200
C01144	map01212
C00716	map02030
C19582	map00980
C19582	map05204
C18445	
C14784	map00980
C07338	map00591
C04758	
C13240	
C11421	map00903
C19602	map00980
C19602	map05204
C19564	map00980
C19564	map05204
C19563	map00980
C19563	map05204
C14846	map00980
C14843	map00980
C14453	map00980
C14845	map00980
C19565	map00980
C19565	map05204
C19566	map00980
C19566	map05204
C19567	map00760
C19567	map00980
C19567	map01100
C19567	map01120
C19567	map05204
C19578	map00980
C19578	map05204
C18175	
C20252	map00984
C20252	map01120
C19590	map00980
C19488	map00980
C19488	map05204
C14556	map00980
C14556	map05204
C14854	map00980
C14854	map05204
C19592	map00980
C19581	map00980
C19581	map05204
C19580	map00980
C19580	map05204
C05861	
C07535	map00624
C07535	map00980
C07535	map01120
C07535	map05204
C14853	map00980
C14853	map05204
C14789	map00980
C20306	map05204
C11182	
C14875	map00980
C11175	
C11148	map00625
C11148	map00980
C11148	map01120
C11148	map05204
C10906	
C04102	
C18690	
C01456	map00960
C01456	map01064
C01456	map01110
C04849	
C03299	
C01983	map00627
C01983	map01120
C01046	map00680
C01046	map01100
C01046	map01120
C20319	map05204
C01048	
C09666	map00909
C02083	
C06552	map00791
C06552	map01100
C06552	map01120
C06593	map00930
C06593	map01100
C06593	map01120
C03027	
C07211	map00622
C07211	map01100
C07211	map01120
C07211	map01220
C01869	
C08599	
C06150	
